48822336,/news/world-africa-48822336,PRO,01-JUL-19 08.24.21.769455
48824221,/news/uk-england-london-48824221,STY,01-JUL-19 08.39.02.741097
48822388,/news/newsbeat-48822388,STY,01-JUL-19 08.49.53.512670
48807707,/news/uk-politics-48807707,MAP,01-JUL-19 08.53.04.153320
48807706,/news/uk-politics-48807706,MAP,01-JUL-19 08.53.13.183056
48824710,/news/uk-scotland-highlands-islands-48824710,STY,01-JUL-19 08.58.34.135030
48822950,/news/uk-48822950,STY,01-JUL-19 08.58.44.381864
48798365,/news/world-africa-48798365,MAP,01-JUL-19 09.03.00.408032
48824770,/news/uk-scotland-tayside-central-48824770,STY,01-JUL-19 09.03.47.199262
48824670,/news/uk-scotland-south-scotland-48824670,STY,01-JUL-19 09.08.43.072030
48825000,/news/uk-48825000,MAP,01-JUL-19 09.12.12.703873
48824610,/news/uk-england-leeds-48824610,STY,01-JUL-19 09.18.43.852000
48822706,/news/uk-wales-48822706,MAP,01-JUL-19 09.18.50.545672
48824580,/news/uk-england-leeds-48824580,STY,01-JUL-19 09.35.33.316330
48825934,/news/world-africa-48825934,PRO,01-JUL-19 09.37.00.012417
48764901,/news/business-48764901,MAP,01-JUL-19 09.37.09.771876
48824274,/news/uk-england-wiltshire-48824274,PRO,01-JUL-19 09.38.14.191550
48813372,/news/uk-england-hereford-worcester-48813372,STY,01-JUL-19 09.39.16.829000
48824510,/news/uk-wales-48824510,STY,01-JUL-19 09.39.22.262447
48825400,/news/world-asia-48825400,STY,01-JUL-19 09.44.37.320980
48824910,/news/uk-england-essex-48824910,STY,01-JUL-19 09.45.01.906697
48825842,/news/uk-scotland-north-east-orkney-shetland-48825842,STY,01-JUL-19 09.46.16.277052
48826290,/news/world-asia-48826290,PRO,01-JUL-19 09.53.49.188555
48804625,/news/world-asia-48804625,MAP,01-JUL-19 09.56.53.329274
48805836,/news/uk-scotland-south-scotland-48805836,STY,01-JUL-19 09.59.52.180121
48763861,/news/world-europe-jersey-48763861,STY,01-JUL-19 10.01.02.274936
48825840,/news/uk-scotland-north-east-orkney-shetland-48825840,STY,01-JUL-19 10.02.51.612587
48822338,/news/world-africa-48822338,PRO,01-JUL-19 10.10.50.721090
48826492,/news/world-middle-east-48826492,MAP,01-JUL-19 10.15.10.260294
48823825,/news/world-us-canada-48823825,MAP,01-JUL-19 10.19.09.532027
48823520,/news/uk-wales-48823520,STY,01-JUL-19 10.19.16.722470
48824500,/news/world-middle-east-48824500,STY,01-JUL-19 10.19.28.005296
48822708,/news/uk-wales-48822708,STY,01-JUL-19 10.23.34.071436
48826500,/news/uk-politics-48826500,MAP,01-JUL-19 10.23.42.956906
48823693,/news/uk-england-manchester-48823693,STY,01-JUL-19 10.23.59.570453
48825386,/news/uk-scotland-south-scotland-48825386,STY,01-JUL-19 10.26.16.487059
48825914,/news/48825914,PRO,01-JUL-19 10.29.34.638211
48825233,/news/uk-scotland-scotland-business-48825233,STY,01-JUL-19 10.30.56.649042
48825284,/news/uk-england-cumbria-48825284,STY,01-JUL-19 10.31.09.912296
48823850,/news/uk-england-somerset-48823850,STY,01-JUL-19 10.38.10.653804
48807225,/news/world-europe-isle-of-man-48807225,STY,01-JUL-19 10.43.46.068260
48825843,/news/uk-scotland-north-east-orkney-shetland-48825843,STY,01-JUL-19 10.50.28.705225
48827070,/news/uk-48827070,PRO,01-JUL-19 10.50.55.750621
48823917,/news/uk-england-bristol-48823917,STY,01-JUL-19 10.51.29.769053
48827160,/news/48827160,PRO,01-JUL-19 10.52.51.324621
48824276,/news/uk-england-gloucestershire-48824276,MAP,01-JUL-19 10.53.02.519104
48826403,/news/uk-england-manchester-48826403,STY,01-JUL-19 10.55.38.812938
48784786,/news/world-middle-east-48784786,STY,01-JUL-19 10.57.15.551147
48823127,/news/48823127,BRI,01-JUL-19 10.57.41.792261
48826790,/news/uk-england-dorset-48826790,STY,01-JUL-19 10.59.06.634783
48776695,/news/world-middle-east-48776695,STY,01-JUL-19 10.59.26.605463
48826352,/news/uk-politics-48826352,MAP,01-JUL-19 10.59.44.688988
48822532,/news/world-asia-india-48822532,STY,01-JUL-19 11.00.17.435130
48825050,/news/uk-scotland-edinburgh-east-fife-48825050,STY,01-JUL-19 11.01.20.756828
48826503,/news/uk-48826503,MAP,01-JUL-19 11.02.41.384978
48825403,/news/world-asia-48825403,MAP,01-JUL-19 11.07.35.728109
48823043,/news/uk-england-sussex-48823043,STY,01-JUL-19 11.18.28.708668
48824157,/news/uk-england-birmingham-48824157,STY,01-JUL-19 11.18.56.110682
48825410,/news/technology-48825410,STY,01-JUL-19 11.21.21.488477
48826860,/news/uk-england-lancashire-48826860,STY,01-JUL-19 11.22.57.972463
48827990,/news/uk-england-birmingham-48827990,PRO,01-JUL-19 11.25.21.614158
48825660,/news/uk-wales-48825660,STY,01-JUL-19 11.26.09.553328
48824775,/news/uk-scotland-glasgow-west-48824775,STY,01-JUL-19 11.26.17.186716
48823925,/news/entertainment-arts-48823925,STY,01-JUL-19 11.36.45.407823
48827992,/news/uk-england-stoke-staffordshire-48827992,PRO,01-JUL-19 11.40.08.190810
48824890,/news/world-australia-48824890,STY,01-JUL-19 11.40.20.079530
48824715,/news/uk-scotland-tayside-central-48824715,STY,01-JUL-19 11.43.14.806586
48826795,/news/uk-england-hampshire-48826795,STY,01-JUL-19 11.46.53.547010
48802018,/news/uk-northern-ireland-48802018,MAP,01-JUL-19 11.47.04.664785
48680223,/news/uk-wales-48680223,STY,01-JUL-19 11.47.42.587659
48824586,/news/uk-england-south-yorkshire-48824586,STY,01-JUL-19 11.57.13.858626
48799241,/news/uk-england-hereford-worcester-48799241,STY,01-JUL-19 11.59.43.087830
48828500,/news/magazine-48828500,PRO,01-JUL-19 12.00.18.175004
48828502,/news/magazine-48828502,PRO,01-JUL-19 12.00.42.894713
48828504,/news/magazine-48828504,PRO,01-JUL-19 12.01.19.546470
48827410,/news/uk-england-coventry-warwickshire-48827410,STY,01-JUL-19 12.06.17.895948
48826032,/news/world-europe-48826032,STY,01-JUL-19 12.06.27.951237
48825003,/news/uk-48825003,MAP,01-JUL-19 12.11.40.206387
48824152,/news/uk-england-shropshire-48824152,STY,01-JUL-19 12.14.05.351755
48826841,/news/uk-england-norfolk-48826841,STY,01-JUL-19 12.16.56.243470
48825242,/news/uk-48825242,MAP,01-JUL-19 12.17.28.091060
48824278,/news/uk-england-gloucestershire-48824278,PRO,01-JUL-19 12.20.22.526261
48826672,/news/uk-england-manchester-48826672,STY,01-JUL-19 12.21.21.570835
48826110,/news/uk-northern-ireland-48826110,STY,01-JUL-19 12.23.15.458089
48826050,/news/uk-england-surrey-48826050,STY,01-JUL-19 12.26.34.152533
48825761,/news/technology-48825761,STY,01-JUL-19 12.27.59.400779
48828730,/news/uk-scotland-48828730,MAP,01-JUL-19 12.29.59.822618
48828982,/news/uk-politics-parliaments-48828982,MPL,01-JUL-19 12.30.59.043879
48826662,/news/uk-northern-ireland-politics-48826662,STY,01-JUL-19 12.37.53.233465
48824553,/news/uk-england-lancashire-48824553,MAP,01-JUL-19 12.41.40.139927
48828241,/news/uk-england-hampshire-48828241,STY,01-JUL-19 12.43.39.370299
48827552,/news/uk-england-birmingham-48827552,STY,01-JUL-19 12.45.09.753709
48826323,/news/uk-england-leeds-48826323,STY,01-JUL-19 12.45.38.953579
48827636,/news/uk-england-tees-48827636,STY,01-JUL-19 12.47.16.818352
48829151,/news/uk-england-essex-48829151,STY,01-JUL-19 12.50.29.753091
48815946,/news/business-48815946,MAP,01-JUL-19 12.55.01.295347
48824915,/news/uk-england-cambridgeshire-48824915,STY,01-JUL-19 13.01.48.725225
48824512,/news/uk-wales-politics-48824512,STY,01-JUL-19 13.04.11.365339
48829690,/news/entertainment-arts-48829690,MAP,01-JUL-19 13.04.21.691455
48829730,/news/48829730,PRO,01-JUL-19 13.13.16.204000
48828230,/news/business-48828230,STY,01-JUL-19 13.22.24.623796
48824320,/news/uk-politics-48824320,STY,01-JUL-19 13.22.49.792741
48825484,/news/uk-wales-48825484,STY,01-JUL-19 13.29.37.747341
48828980,/news/live/uk-politics-parliaments-48828980,LIV,01-JUL-19 13.35.25.515417
48826081,/news/uk-england-48826081,CSP,01-JUL-19 13.37.00.839081
48827650,/news/uk-wales-48827650,STY,01-JUL-19 13.44.03.243171
48829370,/news/uk-england-somerset-48829370,STY,01-JUL-19 13.47.01.336058
48828160,/news/uk-england-cambridgeshire-48828160,STY,01-JUL-19 13.57.09.098229
48829821,/news/48829821,BRI,01-JUL-19 13.59.22.777209
48829793,/news/uk-england-manchester-48829793,PRO,01-JUL-19 14.02.18.694552
48829811,/news/uk-england-hampshire-48829811,STY,01-JUL-19 14.03.48.341421
48667631,/news/uk-england-northamptonshire-48667631,STY,01-JUL-19 14.14.02.035457
48824716,/news/uk-scotland-highlands-islands-48824716,STY,01-JUL-19 14.18.59.845199
48825470,/news/blogs-trending-48825470,STY,01-JUL-19 14.21.57.249122
48830070,/news/uk-england-hereford-worcester-48830070,MAP,01-JUL-19 14.25.51.930652
48829712,/news/uk-england-somerset-48829712,MAP,01-JUL-19 14.26.07.025775
48830630,/news/uk-england-lincolnshire-48830630,STY,01-JUL-19 14.26.41.866492
